Element_ID,Wall_Element_ID,Building_Level,Orientation,Glass_Area_m2,Window_Width_m,Window_Height_m,Azimuth_degrees,Annual_Radiation_kWh_m2,PV_Suitable,BIPV_Technology,BIPV_Efficiency_%,BIPV_Transparency_%,BIPV_Power_Density_W_m2,System_Capacity_kW,Annual_Generation_kWh,Cost_per_m2_EUR,Total_System_Cost_EUR,Payback_Period_Years,Solution_Status
384325,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384326,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384327,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384334,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384335,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384336,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384337,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384338,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384345,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384346,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384347,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384348,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384349,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384356,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384357,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384358,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384359,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384360,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384367,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384368,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384369,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384370,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384371,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384378,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384379,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384380,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384381,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384382,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384535,384532,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384536,384532,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384537,384532,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384538,384532,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384539,384532,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384540,384532,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384541,384532,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384542,384532,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384543,384532,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384544,384532,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384545,384532,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384546,384532,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384547,384532,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384548,384532,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384549,384532,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384550,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384551,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384552,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384553,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384554,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384555,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384556,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384557,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384558,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384559,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384560,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384561,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384562,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384563,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384564,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384565,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384566,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384567,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384568,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384569,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384570,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384571,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384572,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384573,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384574,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384575,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384576,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384577,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384578,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384579,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384580,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384581,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384582,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384583,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384584,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384585,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384586,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384587,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384588,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384589,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384590,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384591,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384592,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384593,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384594,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384595,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384596,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384597,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384598,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384599,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384600,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384601,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384602,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384603,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384604,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384605,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384606,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384607,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384608,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384609,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384610,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384611,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384612,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384613,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384614,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384615,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384616,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384617,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384618,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384619,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384620,384531,3,N/A,13.43,4.49,2.99,353.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384621,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384622,384531,4,N/A,2.06,1.76,1.17,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,368.0,408.0,840.0,7.3,INCLUDED
384623,384531,1,N/A,13.43,4.49,2.99,173.6,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384624,384531,0,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384673,342236,1,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384763,342236,1,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384816,384532,1,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
384817,384532,1,N/A,14.51,4.67,3.11,173.6,1106.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2592.0,408.0,5920.0,7.3,INCLUDED
385910,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
385911,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
385912,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386006,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386486,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386487,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386488,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386489,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386643,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386644,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386645,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386646,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386713,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386714,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386715,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386716,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386728,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386729,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386730,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386731,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386743,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386744,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386745,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386746,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386770,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386771,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386772,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386773,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386774,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386775,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386776,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386777,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386778,342232,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386779,342232,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
386780,342232,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
386781,342232,4,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395190,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395191,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395192,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395193,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395194,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395195,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395196,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395197,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395198,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395199,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395200,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395201,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395202,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395203,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395204,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395205,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395206,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395207,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395208,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
